tokens,IOB_tag
"['the', 'vmu', 'will', 'create', 'the', 'voucher', 'and', 'sell', 'it', 'to', 'client', 'through', 'distributor', ';', 'the', 'distributor', 'will', 'submit', 'the', 'the', 'to', 'service', 'and', 'patient', 'be', 'not', 'cure', 'then', 'the', 'doctor', 'will', 'refer', 'the', 'patient', 'to', 'some', 'the', 'other', 'the', 'hospital', 'may', 'be', 'another', 'VSP', 'or', 'any', 'other', ';', 'each', 'visit', 'detail', 'Hospitals', 'if', ';', ',', 'will', 'get', 'treatment', ';', 'first', 'visit', 'be', 'call', 'as', 'Consultation', 'and', 'if', 'the', 'patient', 'be', 'not', 'cure', 'then', 'they', 'can', 'go', 'for', 'first', 'follow', 'up', 'and', 'second', 'follow', 'up', 'provider', '(', 'provision', 'have', 'in', 'the', 'document', 'the', 'preparation', 'of', 'SRS', 'be', 'purely', 'base', 'on', 'the', 'follow', 'section', 'document', 'report', 'on', 'Programme', 'Design', 'Study', ',', 'Dated', '10', '-', 'sepetember-2005', 'prepare', 'by', 'MSIU', 'final', 'below', 'in', 'explain', 'Feed', 'back', ';', 'Reports', '(', 'Standard', 'and', 'Customized', ')', ';', 'Security', 'and', 'User', 'Privileges', '.']","[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0]"
"['Configuration', '.', '.', 'this', 'regard', 'datum', 'synchronization', 'should', 'be', 'define', 'to', 'support', 'multiple', 'deployment', 'option', 'as', 'discuss', 'in', 'section', '2.1', 'System', 'Architecture', 'of', 'document', 'available', ',', '""', 'such', 'as', 'system', 'backup', 'policy', 'and', 'procedure', ',', 'continuity', 'of', 'operation', ',', 'system', 'monitoring', ',', 'and', 'employee', 'training', 'ensure', ',', 'that', 'requirement', '.', 'PHIN', 'functional', 'area', 'should', 'be', 'review', 'in', '""', 'PHIN', 'Preparedness', 'Cross', 'Functional', 'Components', 'Requirements', '""', ',', 'available', 'at', 'www.cdc.gov/phin']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 0, 1, 2, 2, 0, 1, 2, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['this', '.', 'site', 'Telescopes', 'm', '8', 'Gemini', 'the', 'as', 'collectively', 'to', 'refer', 'be', 'facility']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['if', 'train', 'rbc', 'to', 'another', '(', 'train', 'spacing', 'one', 'and', 'speed', ')', '.']","[0, 1, 1, 0, 0, 0, 3, 4, 0, 0, 4, 0, 0]"
"['administrator', '.', 'B3', ';', '.', 'account', '.', 'to']","[1, 0, 0, 0, 0, 4, 0, 0]"
"['for', 'equipment', 'radio', 'of', 'installation', 'and', 'design', 'the', '.', 'vehicle', 'physical', 'measure', '100', 'to', 'up', 'of', 'gradient', 'pressure', ';', 'second', '3', 'to', 'up', 'for', ')', 'peak', 'to', 'kPa', '/', 's.', 'measure', 'such', 'of']","[0, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['after', 'release', 'the', 'emergency', 'brake', 'ETCS', 'will', 'provide', 'the', 'supervision', 'appertaining', 'when', 'roll', 'away', 'brake', 'traction', 'emergency', 'release', 'the', 'traction', 'unit', 'have', 'come', 'to', 'a', 'standstill', ',', 'the', 'driver', 'shall', 'be', 'able', 'to', 'the']","[0, 0, 0, 1, 2, 1, 0, 0, 0, 1, 0, 0, 1, 2, 2, 3, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
"['let', '.', 'block', 'some', 'move', 'could', 'user', 'the', 'where', 'zone', 'rectangular', 'a', 'be', 'board']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]"
"['a', 'further', 'subdivision', 'within', 'the', 'level', 'can', 'be', 'achieve']","[0, 0, 0, 0, 0, 3, 0, 0, 0]"
"['although', '.', 'telescope', 'the', 'the', 'have', 'to', 'guarantee', 'system', 'the', 'of', 'user', 'end', 'the', 'be', 'astronomer', 'Observing']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 0, 0, 2, 1]"
"['I', '?', 'matter', 'it', 'do', 'or', ',', 'public', 'or', 'private', 'be', 'connection', 'bandwidth', 'high', 'remote', 'operation', 'facility', 'and']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['and', 'operator', 'instrument', 'and', ',', 'telescope']","[0, 0, 0, 0, 0, 0]"
"['Description', '.', 'result', 'the', 'navigate', 'to', 'user', 'box', 'the', 'start']","[3, 0, 1, 0, 0, 0, 1, 2, 0, 0]"
"['the', 'determine', 'above', ',', 'nine', 'different', 'function', 'block', 'have', 'be', 'identify', 'and', 'the', 'detailed', 'functionality', 'of', 'each', 'block', 'be', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['such', '.', 'it', 'require', 'offer', 'on', 'the', 'part', 'for', 'interface', 'standardize', 'via', 'support', 'be', 'will', 'functionality', 'complicated', 'more']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['it', 'of', 'hardware', 'platform', 'to', 'as', 'few', 'as', 'be', 'practical', 'computer', '.', 'arise', 'need', 'intent', 'of', 'a', 'portability', 'requirement', 'be', 'to', 'facilitate', 'migrate', 'exist', 'and', 'future', 'Gemini', 'system', 'to', 'different', 'hardware', 'as', 'the', '.', 'main', 'that', 'transparent', 'interface', 'should', 'not', 'be', 'see', 'as', 'a', 'package', 'user', 'link', 'a', 'speciﬁc', 'computer', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['this', '.', 'area', 'preparedness', 'other', 'and', ',', ')', 'EED', '(', 'detection', 'event', 'early', ',', 'surveillance', 'support', 'system', 'with', 'guide', 'exchange', 'to', 'able', 'for', 'message', 'exchange', 'to', 'able', 'be', 'should', 'OM', 'support']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"['system', '.', 'type', 'contact', 'the', 'identify', 'also', 'should', 'and', 'record', 'contact', ')', ',', 'associate', 'be', 'may', 'subject', 'investigation']","[1, 0, 4, 3, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 2, 1]"
"['within', 'EIRENE', ',', 'the', 'primary', 'mean', 'of', 'determine', 'the', 'location', 'of', 'from', 'information', ';', 'balise', 'location', 'information', 'may', 'be', 'derive', ':', '(', 'a', 'i', 'on', '-', 'train', 'location', 'system', ';', 'trackside', ')', 'accurate', 'train', 'the', 'information', 'from', 'external', 'system', 'to', 'provide', 'a', 'great', 'degree', 'of', 'accuracy', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 0, 2, 3, 4, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"['the', 'COE', 'component', 'identify', 'to', '-', 'date', 'be', 'list', 'below', 'this', 'COE']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['the', 'follow', 'miss', 'in', 'the', 'claim', 'or', 'not', '.']","[0, 0, 0, 0, 0, 1, 0, 0, 0]"
"['this', 'the', 'allow', 'table', 'will', 'be', 'access', 'by', 'operation', 'and', 'development', 'staff', 'level', '.', 'allow', 'the', 'installation', 'and', 'testing', 'of', 'new', 'package']","[0, 0, 0, 4, 0, 0, 0, 0, 1, 2, 2, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['not', '.', 'applicable']","[0, 0, 0]"
"['host', 'its', 'in', 'site', 'link', 'video', 'the', 'query', 'now', 'will', 'system', '–', 'box', 'tick', 'link', '.', 'streaming']","[1, 0, 0, 2, 2, 1, 0, 0, 0, 0, 1, 0, 2, 2, 2, 0, 1]"
"['not', 'although', '.', 'acquisition', 'ray', 'for', 'a', 'variety', 'of', 'experiment', 'and', 'include', '-', '36', 'hall', 'with', '2', 'line', 'each', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['New', '.', 'action', '""', 'undo', 'n', 'a', 'not', 'be', 'action', 'previous', 'the', 'if', ',', 'unvailable', 'be', 'action', 'redo']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['the', 'driver', 'tandem', 'ID', 'shall', 'receive', 'from', 'trackside']","[0, 1, 1, 2, 0, 0, 0, 1]"
"['if', 'a', 'user', 'deal', 'perform', 'of', 'any', 'the', 'requirement', 'in', 'the', 'third', 'option', '(', 'i.e.', 'the', 'most', 'count', 'stringent', 'imply', 'that', 'the', 'System', 'must', 'not', 'include', 'such', 'case', 'in', ')', 'that', 'a', 'or']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
"['it', 'should', 'design', 'be', ';', 'Mauna', 'the', 'at', ',', 'example']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['the', 'the', 'able', 'to', 'choose', 'a', 'function', 'by', 'click', 'the', 'hyperlink', '.', 'be']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"['the', 'plan', 'will', 'the', 'will', 'issue']","[0, 0, 0, 0, 0, 0]"
"['it', '.', 'radio', 'Cab', 'EIRENE', 'the', 'how', 'for', 'system', 'the', 'identify', 'section']","[0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"['however', ',', 'all', 'exist', 'software', 'be', 'to', 'be', 'evaluate', 'in', 'term', 'in', 'software', 'the', 'Software']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Customer', 'System', 'Weborder', ';']","[1, 0, 0, 0]"
"['it', 'shall', 'be', 'possible', 'different', 'to', 'fix', 'text', 'message', 'from', 'track', 'to', 'send', 'support', 'shall', 'use', '.']","[0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0]"
"['quite', 'the', 'work', 'the', 'os', ';', 'the', 'GUI', 'system', 'be', 'to', 'to', 'use', '-', 'window', ',', 'version', '11', ',', 'release', '5', 'x', 'interface', 'level', 'high', '(', 'such', 'as', 'GUI', 'interface', 'and', 'database', 'interface', ')', 'have', 'high', 'portability', 'requirement', 'that', 'may', 'require', 'the', 'speciﬁcation', 'of', '(', 'package', 'X11R5', 'or', 'be', 'use', 'where', 'possible', ';', 'Imake', 'be', 'recommend', 'should', ',', 'GNU', '’s', 'autoconﬁgure', 'utility', 'an', 'acceptable', 'alternative', ';', 'with', 'suite', 'tool', 'software', 'release', '6', '(', 'X11R6', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['it', 'shall', 'be', 'possible', 'to', 'send', 'text', 'brake', 'driver', 'stationary', 'authority', '.']","[0, 0, 0, 0, 0, 0, 2, 0, 1, 3, 2, 0]"
['setlogge'],[0]
"['Customer', '""', '""', 'the', 'terminate', 'system', ';', 'process', 'logout', 'initiate', 'Logout', 'to', 'in', 'link', 'or', 'button', 'the', 'click', 'customer', 'order', '.', 'System', 'Weborder', 'new', 'store', 'System', ';', 'change', 'the', 'verify', 'account', 'system', 'detail', 'account', 'the', 'edit', 'to', 'order', 'in', ';', 'information', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0]"
"['this', 'may', 'be', 'enforce', 'either', 'at', 'should', 'desirable', 'be', 'even', 'requirement', 'of', 'the', 'Gemini', 'system', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['process', 'and', 'personnel', 'should', 'identify', 'than', 'to', 'collect', 'isolation', 'and', 'quarantine', 'monitoring', 'should', 'be', 'do', 'as', 'a', 'part', 'of', 'a', 'focused', 'countermeasure', 'administration', 'and', 'response', 'effort', ',', 'and', 'efficiently', 'up', 'when', 'datum', 'specific', 'to', 'the', 'particular', 'health', 'event', 'be', 'investigate', '.']","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 2, 0, 0, 0]"
"['the', 'System', 'must', 'be', 'able', 'to', 'retrieve', 'and', '.', 'display', '20', 'second', 'the', 'case', 'which', 'have', 'not', 'be', 'within', 'access', 'use', 'with', 'rapid', 'retrieval', 'of', 'frequently', '-', 'use', 'case', ',', 'recent', 'on', 'understanding', 'that', 'frequency', 'of', 'use', 'be', 'typically', 'correlate', 'the', 'for', 'within', 'previous', 'case', 'where', 'case', 'use', 'infrequently', 'be', 'store', 'on', 'for', 'slow', 'than', 'more', 'active', 'record', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['make', '.', 'application', 'the', 'from', 'remove', '-', 'be', '-', 'plug']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['payment', 'Mode', '(', 'Cash', '/', 'Bank', ')', ';', 'Bank', 'Account', 'payment', 'screen', 'will', 'have', 'create', 'Staff', 'Code', 'with', 'Suffix', 'as', 'VSP', 'Code', '+', 'SC', '+', '3', 'digit', 'automatically', '.', 'example', 'HP0001SC0001', 'Staff', 'type', '(', 'should', 'be', 'select', 'from', 'list', 'of', 'staff', 'type']","[3, 4, 0, 0, 0, 0, 0, 0, 3, 4, 1, 0, 0, 0, 0, 3, 4, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 3, 4]"
"['req-8', '""', '.', 'search', 'this', 'for', 'find', 'be', 'result', 'no', '""', 'message', 'a', 'display', 'will', ';', 'software', 'see', 'video', 'and', 'user', 'computer', 'naïve', 'both', 'to', 'appeal', 'will']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 2, 2, 1, 0, 0, 0, 0]"
"['it', 'operational', 'be', 'for', 'apply', 'throughout', '.']","[0, 3, 0, 0, 0, 0, 0]"
"['(', '.', 'coverage', 'provide', 'PLMN', 'next', 'the', 'with', 'register', 'network', 'selection', 'should', 'be', 'if', ')', 'o']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['the', '.', ';', 'system', 'design', ':', 'the', 'system', 'will', 'be', 'user', 'friendly', '9', 'with', 'master', 'table', 'structure', 'with', 'all', 'transaction', 'screen', 'to', 'have', 'drop', 'maximum', 'down', 'report', 'be', 'Development', ':']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Splash', 'layout', '.', ',', 'unit', 'of', 'measurement', ',', 'temperature', ',', 'date', 'and', 'time', ',', 'phone', 'number', ',', 'address', 'or', 'postal', 'currency', 'as', 'such', 'element', 'or', 'currency', ':', 'when', 'design', 'user', 'interface', 'for', 'code', 'use', 'diverse', 'group', ',', 'input', 'and', 'output', 'of', 'information', 'by', 'should', 'be', 'design', 'user', ',', 'use', 'function', 'provide', 'by', 'the', 'user', 'the', 'agent', 'other', 'appropriate', 'mean', 'i.e.', 'see', 'iso', '9241', '-', 'or', 'measurement', 'by', 'be', 'so', 'that', 'they', 'be', 'usable', '.']","[0, 0, 0, 0, 3, 4, 4, 0, 3, 0, 3, 0, 3, 0, 3, 4, 0, 3, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['the', 'supervised', 'show', 'speed', 'not', 'be', 'show', 'on', 'the', 'DMI', 'shall', 'be', 'shall', 'indication', 'be', 'suppress', '.']","[0, 3, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0]"
"['this', '.', 'cart', 'shopping', 'the', 'within', 'purchase', 'for', 'product', 'store', 'also', 'Server', 'be', 'to', 'order', 'the']","[0, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
"['(', 'shall', 'be', 'meet', 'base', 'on', 'full', 'power', 'Battery', 'during', 'and', 'assume', 'hourly', 'periodic', 'location', 'updating', '.', 'transmission', 'in', 'vibration', 'and', '55', '°', 'C', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['diagnosis', '.', 'measure', 'other', ';', 'Qty', '-', 'day', 'of', 'no', '–', 'frequency', '–', 'Name', 'Drugs', ';', ';', 'the', 'Drugs', '–', ',', 'Test', 'Lab', ',', 'diagnosis', ',', 'Examinations', 'Clinical', ',', 'Syndrome', 'of', 'number', 'any', 'enter', 'to', 'provision', 'the', 'have', 'will', 'system']","[3, 0, 4, 3, 0, 3, 0, 4, 4, 3, 0, 3, 0, 4, 3, 0, 0, 0, 3, 0, 0, 4, 3, 0, 3, 0, 4, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
"['Temperature', 'Data', 'the', 'themas', 'shall', 'provide', 'the', 'ability', 'for', 'the', 'supervisor', 'valid', 'the', 'h.', 'Data', 'file', 'whose', 'location', 'and', 'name', 'shall', 'be', 'selectable', 'by', 'the', 'operator', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 2, 0, 3, 0, 3, 0, 0, 0, 0, 0, 1, 0]"
"['the', '.', 'message', 'error', 'consistent', 'shall', 'utilize', 'interchangeable', 'create', 'shall', 'system']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['system', 'or', 'laboratory', 'test', 'to', 'transfer', 'be', 'that', 'sample', '/', 'specimen', 'of', 'shipment', 'batch', 'about']","[1, 0, 2, 1, 0, 0, 0, 0, 1, 0, 1, 0, 2, 1, 0]"
"['the', 'customization', 'layer', '.']","[0, 0, 0, 0]"
"['these', 'interface', 'connect', '/', 'IMP', 'through']","[0, 0, 0, 0, 0, 0]"
"['all', 'software', 'mind', ',', 'process', 'installation', 'to', 'be', 'easily', 'extend', 'and', 'upgrade', 'with', 'modiﬁcation', 'to', 'non', '-', 'change', 'component', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['the', 'system', 'report', 'function', 'receive', 'event', 'datum', 'from', 'and', 'the', 'system', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['customer', '.', 'result', ';', 'task', 'run', 'service', ';', 'request', 'up', 'service', 'pick', ';', 'Service', 'to', 'request', 'submit', 'Server', 'Web', 'Service', 'return', 'result', ';', 'display', 'Browser', 'Web', ';', 'Browser', 'Web', 'to', 'result', 'return', 'Server', 'web', ';', 'completion', 'for', 'check', 'Server', 'Web', 'out', ';', 'of', 'account', 'multi', 'in', 'store', 'be', 'will', 'product', '3.1.2', '-', 'as', '.', 'feature', 'system', 'priority', 'medium', 'a', 'be']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
"['the', 'Client', 'Feed', ';', 'Master', 'Man', 'Sales']","[0, 1, 2, 0, 0, 0, 0]"
"['(', '°', 'C']","[0, 0, 0]"
"['other', '.', 'input', 'for', '.', 'user', 'a', 'of', 'name', 'the', 'with', 'associate', 'play', 'a', 'of', ')', 'count', 'of', 'number', 'and', 'time', '(', 'score', 'the', 'record', 'must', 'product']","[0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]"
"['critical', 'resource', '(', 'those', 'that', 'can', 'support', 'the', ';', 'system', 'not', 'and', 'codify', 'common', 'task', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
"['it', '.', 'astronomer', 'on', 'the', 'other', 'hand', ',', 'mean', 'that', 'the', 'observe', 'program', 'can', 'be', 'perform', 'by', 'someone', 'other', 'than', 'the', 'propose', 'observe', ',', '.', 'these', 'plan', 'observe', ',', 'which', 'still', 'require', 'competent', 'monitoring', 'by', 'at', 'Gemini', '8', 'm', 'Telescopes', 'site', 'or', 'remotely', '.', 'the', 'mean', 'be', 'what', 'in', 'accordance', 'with', 'predeﬁned', 'sequence', 'of', 'exposure', ',', 'as', 'be', 'commonly', 'do', 'in', 'space', 'observatory', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['all', 'Reports', 'an', 'associated', 'hardware', 'configuration', 'item', '.']","[0, 0, 0, 0, 1, 2, 2, 0]"
"['the', 'modem', 'a', 'via', 'internet', 'the', 'to', 'connect', 'be', 'that', 'computer', 'date', '-', 'to', '-', '.', 'of', 'torrent', 'that', 'be']","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"['in', 'this', 'case', 'this', 'process', 'shall', 'output', 'the', '.', 'T', 'od', 'clarify', 'these', 'condition', ',', 'the', 'follow', 'definition', 'will', 'be', 'use', ':', 'LO', ':']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['note', 'that', 'for', 'the', 'handheld', 'version', 'of', 'variety', 'the', 'purpose', 'radio', ',', 'commercial', 'standard', 'apply', '.', 'General', '.', 'of', 'number', 'and', 'encryption', 'algorithm', ',', 'which', 'must', 'be', 'apply', 'consistently', 'in', 'all', 'network', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['such', 'valid', 'information', 'will', 'help', 'we', 'track', 'information', 'relate', 'type', 'distributor']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1]"
"['the', 'to', '.', 'the', 'navigate', 'to', 'user', 'the', 'for', 'button', 'page', 'be', 'will', 'there', ':', 'req-9', ';', 'result', 'header', 'come', 'this', 'can', 'user', 'the', 'this', 'to', 'addition']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 1, 4, 0, 0, 0, 1, 0, 0, 0, 0]"
"['it', 'must', 'also', 'be', 'possible', 'to', 'to', 'Gemini', 'the', 'of', 'information', 'be', 'available', 'to', 'the', 'Gemini', '8', 'm', 'Telescopes', 'software', 'and', 'be', 'capable', 'of', 'be', 'available', 'to', 'all', 'user', 'all', 'restrict', 'telescope', 'parameter', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0]"
"['finally', ',', 'a', 'channel', 'might', 'use', 'a', 'separate', 'physical', 'route', ',', 'to', 'prevent', 'large', 'datum', 'transmission', 'target', '-', 'IOC', 'other', 'to', 'independent', 'investigator', 'it', 'be', 'strongly', 'recommend', 'that', 'available', 'epics', 'use', 'as', 'the', 'toolkit', 'for', 'all', 'CATS', 'development', 'be', 'make', 'be', 'must', 'the', 'experimental', 'area', 'must', 'be', 'coordinate', 'with', 'the', 'main', 'facility', 'control', 'system', 'and', 'since', '25', '%', 'of', 'the', 'beamtime', 'work']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
